inctot,wage_share,business_share,interest_share,dividend_share,retirement_share,socsec_share,rent_share,age,nchild,nchlt5,famsize,filestat,marst,statefip,eff_rate,asecwt
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,2,0,5,1,1,48,5.930345049983876,3425.21
45010,0.9997778271495223,0.0,0.00022217285047767163,0.0,0.0,0.0,0.0,31,0,0,5,5,6,48,7.818262608309265,4102.75
50010,0.9998000399920016,0.0,0.0001999600079984003,0.0,0.0,0.0,0.0,36,1,0,5,4,6,48,2.3815236952609475,3570.2
35010,0.9997143673236218,0.0,0.00028563267637817766,0.0,0.0,0.0,0.0,27,0,0,1,5,6,48,6.62382176520994,4102.75
45001,0.999977778271594,0.0,2.2221728406035422e-05,0.0,0.0,0.0,0.0,27,1,0,6,4,6,48,-13.11748627808271,2866.31
24000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,4,0,6,4,6,48,-21.6875,2257.66
30001,0.9999666677777408,0.0,3.333222225925803e-05,0.0,0.0,0.0,0.0,61,1,0,5,1,1,48,3.580548909975538,2215.96
13000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,5,5,6,48,-2.730769230769231,2806.84
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2,1,8,1,1,48,-26.382499999999997,2446.31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,2,8,1,1,48,3.075,2446.31
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,3,1,1,48,-1.1714285714285713,3481.78
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,3,5,6,48,-1.553846153846154,2593.45
70000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,2,5,4,48,10.87406555491662,1968.64
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,3,1,1,48,-22.38,2761.58
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,1,5,6,48,3.075,2210.07
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2,1,5,1,1,48,-0.2405345211581291,2866.31
81552,0.0,0.0,0.02468363743378458,0.036786344908769864,0.0,0.4418775750441436,0.0001839317245438493,65,1,0,4,2,1,48,6.153825259069117,2174.31
49000,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,4,4,3,48,0.7577777777777778,2564.36
108001,0.0,0.9999907408264739,9.259173526171053e-06,0.0,0.0,0.0,0.0,58,0,0,2,1,1,48,12.347918189828096,2126.09
34005,0.9998529627995882,0.0,0.00014703720041170417,0.0,0.0,0.0,0.0,31,0,0,1,5,6,48,6.46669607410675,2734.33
38001,0.9999736849030288,0.0,2.6315096971132338e-05,0.0,0.0,0.0,0.0,38,0,0,1,5,6,48,7.047182968869241,2639.88
35000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,4,5,6,48,6.622857142857143,2139.37
50400,0.5952380952380952,0.0,0.0,0.0,0.0,0.40476190476190477,0.0,70,0,0,2,3,1,48,1.614313029226987,2237.93
35600,0.0,0.5617977528089888,0.0,0.0,0.0,0.0,0.0,49,1,0,3,4,4,48,-21.4935169742293,2294.65
14400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,1,0,3,5,4,48,0.0,2237.93
15001,0.9999333377774815,0.0,6.666222251849876e-05,0.0,0.0,0.0,0.0,62,0,0,2,1,1,48,-3.9997333511099264,2494.67
30001,0.9999666677777408,0.0,3.333222225925803e-05,0.0,0.0,0.0,0.0,49,1,0,2,4,4,48,-12.41958601379954,2601.01
54631,0.9902802438176127,0.0,0.00624187732239937,0.0016474163020995406,0.0,0.0,0.0,30,0,0,2,5,6,48,8.529093543122261,2618.69
177001,0.983045293529415,0.0,0.01695470647058491,0.0,0.0,0.0,0.0,32,0,0,2,5,6,48,18.393116423071056,2618.69
42001,0.9999761910430705,0.0,2.3808956929596913e-05,0.0,0.0,0.0,0.0,64,0,0,1,5,4,48,7.518868598366706,2139.25
64000,0.96875,0.0,0.03125,0.0,0.0,0.0,0.0,47,3,0,4,4,4,48,6.046875,2088.06
3000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,4,5,6,48,0.0,3134.17
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59,1,0,4,5,5,48,-0.58,2419.61
68600,0.9985422740524781,0.0,0.0014577259475218659,0.0,0.0,0.0,0.0,49,1,0,3,1,1,48,8.02105685986406,2088.06
26606,0.9996241449297151,0.0,0.00037585507028489815,0.0,0.0,0.0,0.0,23,0,0,3,5,6,48,4.927459971435014,3071.35
30001,0.9999666677777408,0.0,3.333222225925803e-05,0.0,0.0,0.0,0.0,49,1,0,2,4,2,48,-7.419752674910836,2762.9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3,0,5,1,1,48,-42.13461538461539,2710.67
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2,0,4,1,1,48,-2.0166666666666666,2867.68
105450,0.9577999051683262,0.0,0.04030346135609293,0.001896633475580844,0.0,0.0,0.0,46,2,1,4,1,1,48,4.614509246088193,2233.05
44005,0.9998863765481195,0.0,0.00011362345188046812,0.0,0.0,0.0,0.0,50,0,0,2,1,1,48,6.546308102468992,2899.57
28310,0.9890498057223596,0.0,0.01095019427764041,0.0,0.0,0.0,0.0,32,1,1,3,1,1,48,4.639254245945601,2530.11
10001,0.0,0.9999000099990001,9.999000099990002e-05,0.0,0.0,0.0,0.0,62,0,0,3,1,1,48,1.2234286588163328,2331.2
17806,0.9547343592047625,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,3,5,6,48,1.5647058823529414,6269.26
34000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3,1,5,1,1,48,-32.10588235294118,2341.19
14400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1,0,3,1,1,48,-28.84020618556701,2406.87
47100,0.9978768577494692,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,41,0,0,2,5,6,48,8.004246284501061,2666.96
74001,0.9999864866690991,0.0,1.351333090093377e-05,0.0,0.0,0.0,0.0,43,0,0,2,5,6,48,11.541735922487534,2666.96
70001,0.999985714489793,0.0,1.4285510206997042e-05,0.0,0.0,0.0,0.0,32,3,1,5,1,1,48,-1.9485435922343968,2583.72
35000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1,5,6,48,6.622857142857143,2777.11
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66,1,0,5,5,6,48,0.0,2210.12
30000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,4,4,6,48,-26.356666666666666,2655.01
23000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,4,5,6,48,3.9782608695652177,2785.4
19760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,3,5,6,48,2.990890688259109,2547.78
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,3,1,1,48,5.8896103896103895,2220.38
44600,0.9865470852017937,0.0,0.013452914798206279,0.0,0.0,0.0,0.0,25,0,0,2,1,1,48,9.704581019787272,3254.11
16001,0.0,0.9999375039060059,6.249609399412537e-05,0.0,0.0,0.0,0.0,62,0,0,3,5,4,48,-0.8741846546970614,2535.55
10000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,3,5,6,48,-5.84,2516.57
75057,0.9992405771613574,0.0,0.0007594228386426316,0.0,0.0,0.0,0.0,56,1,0,2,5,3,48,11.688450111248784,2441.98
102005,0.9999509827949611,0.0,4.9017205038968675e-05,0.0,0.0,0.0,0.0,38,0,0,2,5,3,48,14.413018969658353,3678.8
70001,0.999985714489793,0.0,1.4285510206997042e-05,0.0,0.0,0.0,0.0,48,2,0,4,1,1,48,5.264402916066321,2466.85
148891,0.0,0.671632267900679,2.014896803702037e-05,0.0,0.16119174429616295,0.167155838835121,0.0,74,0,0,5,3,1,48,8.428715196242871,2105.42
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,2,1,1,48,9.312295081967212,2362.33
50001,0.999980000399992,0.0,1.999960000799984e-05,0.0,0.0,0.0,0.0,43,3,0,5,5,6,48,8.235835283294334,2560.41
108051,0.999528000666352,0.0,0.00047199933364799955,0.0,0.0,0.0,0.0,30,0,0,2,1,1,48,11.544670417626358,2263.59
35050,0.0,0.9985734664764622,0.0014265335235378032,0.0,0.0,0.0,0.0,51,4,0,6,1,1,48,-14.988642642273929,2348.1
18000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,6,5,6,48,2.3055555555555554,2782.74
15500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,6,5,6,48,0.0064516129032258,2640.23
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,2,1,1,48,0.0,2560.41
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3,0,5,1,1,48,28.073888888888888,2451.92
40001,0.9999750006249843,0.0,2.499937501562461e-05,0.0,0.0,0.0,0.0,30,0,0,2,1,1,48,8.660006033610761,2618.63
277690,0.5401706939392849,0.0,0.3660916849724513,0.014404551838380929,0.0,0.0,0.0792250351110951,59,0,0,2,1,1,48,17.281311300994115,2262.3
12000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,0,0,3,1,1,48,0.0,2847.62
6000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,3,5,6,48,-7.65,2349.44
202250,0.9888751545117429,0.0,0.011124845488257108,0.0,0.0,0.0,0.0,39,1,1,3,1,1,48,15.600374181478015,2447.17
208255,0.0,0.0,0.06566949172889006,0.004801805478860052,0.0,0.11322177138604116,0.0,66,0,0,2,3,1,48,16.946206745839337,2213.82
57011,0.9998070547789023,0.0,0.0001929452210976829,0.0,0.0,0.0,0.0,39,2,0,3,4,3,48,2.685446668186841,2447.17
36229,0.0,0.0,0.001380109856744597,0.0,0.0,0.5349029782770709,0.0,68,0,0,1,5,3,48,1.0896708286038592,2396.51
80000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,1,5,4,48,12.32625,7126.4
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,1,5,4,48,9.101666666666668,1666.33
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0,7,1,1,48,-6.098461538461539,2349.44
70008,0.8570449091532396,0.0,0.14288367043766426,7.14204090961033e-05,0.0,0.0,0.0,31,1,1,4,1,1,48,11.34279582479758,2618.63
43004,0.9301460329271696,0.0,0.06985396707283044,0.0,0.0,0.0,0.0,33,0,0,4,5,6,48,7.622546739838154,2681.06
57737,0.9352754732667093,0.0,0.004104820132670558,0.0,0.0,0.0,0.060619706600620056,40,1,0,3,1,1,48,8.483427375658607,2324.24
60030,0.9995002498750625,0.0,0.0004997501249375312,0.0,0.0,0.0,0.0,22,0,0,3,5,6,48,9.107113110111612,2725.0
38000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,3,1,1,48,4.901288534613297,2225.83
41000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,3,5,6,48,7.409756097560975,2502.75
2001,0.9995002498750625,0.0,0.0004997501249375312,0.0,0.0,0.0,0.0,37,4,1,6,4,6,48,-44.97751124437781,2319.74
52501,0.9523628121369117,0.0,0.04763718786308832,0.0,0.0,0.0,0.0,32,4,1,6,5,6,48,8.415077808041751,2319.74
5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,1,3,1,1,48,-29.447368421052634,3004.43
58000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2,1,4,1,1,48,1.3643835616438358,2225.83
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,2,5,6,48,0.7666666666666666,3004.43
35951,0.0,0.0,0.10433645795666324,0.04450502072265027,0.10013629662596311,0.450613334816834,0.0,68,0,0,2,3,1,48,13.254740884965194,2098.54
75010,0.8665511265164645,0.0,0.0001333155579256099,0.13331555792560992,0.0,0.0,0.0,53,0,0,1,5,6,48,10.749233435541928,2310.24
30000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,4,2,7,4,6,48,-32.59,2407.71
30000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4,2,7,5,6,48,5.726666666666667,2407.71
24000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,2,5,6,48,4.229166666666666,2674.11
40000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,2,5,6,48,7.295,2674.11
18000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,4,5,6,48,2.3055555555555554,2597.66
150412,0.9972608568465282,0.0,0.0027391431534717976,0.0,0.0,0.0,0.0,44,2,0,4,1,1,48,12.38336443615036,2850.72
80205,0.9351037965214138,0.0,0.01502400099744405,0.049872202481142075,0.0,0.0,0.0,48,0,0,3,1,1,48,7.734606944623726,4226.67
20052,0.997406742469579,0.0,0.002593257530420906,0.0,0.0,0.0,0.0,51,1,0,3,1,1,48,4.504317070633517,2503.03
22404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,1,3,1,1,48,-0.5198960207958409,3106.19
320400,0.6242197253433208,0.0,0.3757802746566791,0.0,0.0,0.0,0.0,43,2,0,4,1,1,48,8.717970544095959,3067.36
30000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0,2,4,4,48,-7.42,3591.56
54600,0.989010989010989,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,33,3,0,5,1,1,48,-8.815217391304348,3417.6
92350,0.8662696264212236,0.0,0.025446670276123445,0.0,0.10828370330265295,0.0,0.0,62,0,0,1,5,6,48,13.619924201407688,3991.39
47784,0.0,0.0,0.0,0.0,0.0,0.3817177297840281,0.0,72,0,0,1,5,4,48,0.0,2604.68
381600,0.22274633123689727,0.0,0.22693920335429768,0.02620545073375262,0.0,0.0,0.5241090146750524,57,0,0,1,5,4,48,22.871336313959265,3269.96
25000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,0,2,2,1,48,4.829090909090909,3859.26
30011,0.9996334677284996,0.0,0.0003665322715004498,0.0,0.0,0.0,0.0,43,0,0,1,5,4,48,5.727899770084303,3998.51
68018,0.9997353641683084,0.0,0.000264635831691611,0.0,0.0,0.0,0.0,57,0,0,1,5,4,48,10.620718045223324,3341.62
67800,0.6637168141592921,0.0,0.0,0.0,0.0,0.336283185840708,0.0,73,0,0,1,5,5,48,9.346070208139173,3080.85
130427,0.9967261379929002,0.0,0.0032738620070997568,0.0,0.0,0.0,0.0,49,3,0,5,1,1,48,7.972393262608037,2922.92
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,0,4,1,1,48,11.211298809194128,2630.78
60000,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,45,0,0,6,5,6,48,9.101666666666668,3918.69
22003,0.9999545516520475,0.0,4.5448347952551926e-05,0.0,0.0,0.0,0.0,47,0,0,6,5,4,48,3.704040358132982,4441.13
35000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,6,5,6,48,6.622857142857143,4441.13
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,6,5,6,48,-0.58,7128.49
55527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0,6,5,6,48,8.610225655987177,4141.47
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3,0,5,1,1,48,-0.3238095238095238,2892.45
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,5,5,6,48,9.101666666666668,4386.97
70446,0.9936689095193482,0.0,0.006331090480651847,0.0,0.0,0.0,0.0,45,1,0,3,1,1,48,9.406611141531457,2630.78
16900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52,4,1,6,1,1,48,-42.775590551181104,2908.7
96800,0.9194214876033058,0.0,0.03409090909090909,0.005165289256198347,0.0,0.0,0.0,25,0,0,1,5,6,48,13.622844827586206,5619.61
22012,0.9994548428130111,0.0,0.0005451571869889151,0.0,0.0,0.0,0.0,52,0,0,2,1,1,48,6.424763033175355,2985.24
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75,1,0,3,5,4,48,8.067289719626167,3128.6
6600,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,70,0,0,1,5,5,48,0.0,2790.09
83300,0.9603841536614646,0.0,0.03961584633853541,0.0,0.0,0.0,0.0,44,2,0,4,1,1,48,10.404221707594658,2874.56
99200,0.907258064516129,0.0,0.0,0.0,0.0,0.0,0.05040322580645161,51,1,0,3,1,1,48,18.61635220125786,4099.31
86140,0.0,0.0,0.2105874158346877,0.11609008590666357,0.0,0.0,0.5804504295333178,46,1,0,2,4,6,48,4.99770484278173,2724.74
56200,0.99644128113879,0.0,0.0035587188612099642,0.0,0.0,0.0,0.0,28,0,0,1,5,6,48,8.651245551601424,5095.32
115465,0.6062443164595331,0.0,0.0019486424457627852,0.0,0.1558913956610228,0.2359156454336812,0.0,70,0,0,1,5,6,48,14.691279325546107,3208.3
25500,0.7843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0,3,1,1,48,-27.975,4587.22
55000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,0,0,2,1,1,48,7.8942389167221965,4290.37
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41,4,0,6,1,1,48,-1.8237367802585192,2996.35
115002,0.0,0.9999826089981044,1.7391001895619207e-05,0.0,0.0,0.0,0.0,23,1,1,3,1,1,48,4.398473025318587,4409.22
130000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2,0,4,1,1,48,15.98153846153846,3480.54
225016,0.666619262630213,0.0,0.022291748142354323,0.11110321043836882,0.1999857787890639,0.0,0.0,66,2,0,5,2,1,48,12.419116862800868,2545.54
82900,0.7713389626055489,0.0,0.004004825090470446,0.0,0.0,0.0,0.0,43,0,0,2,1,1,48,8.018236390524777,5013.32
87000,0.0,0.0,0.04597701149425287,0.0,0.0,0.20689655172413793,0.6896551724137931,76,0,0,2,3,1,48,7.88922782463066,3319.53
38400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3,1,6,1,1,48,5.271806853582555,2880.81
35300,0.9915014164305949,0.0,0.0084985835694051,0.0,0.0,0.0,0.0,37,0,0,2,1,1,48,2.152974504249292,4904.22
34000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,1,5,6,48,6.464705882352942,1896.71
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,1,5,6,48,3.075,1981.18
35000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,1,5,6,48,6.622857142857143,1783.74
47051,0.9989160697966036,0.0,0.0010839302033963146,0.0,0.0,0.0,0.0,42,3,0,5,1,1,48,5.901501966092955,2503.0
21001,0.9999523832198467,0.0,4.7616780153326035e-05,0.0,0.0,0.0,0.0,60,1,0,3,2,1,48,-5.942432683379758,2327.74
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0,1,5,4,48,9.101666666666668,1988.76
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,2,4,1,1,48,-25.19411764705882,2330.71
5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,2,5,6,48,0.0,2564.86
16000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,2,5,6,48,1.34375,2329.85
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,2,48,-0.58,2921.27
16000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1,5,6,48,0.5625,2019.96
133302,0.4876145894285157,0.0,0.034883197551424584,0.0,0.0,0.0,-0.015003525828569713,55,0,0,1,5,2,48,16.55489039924382,2174.11
31000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3,0,5,1,1,48,-32.332258064516125,2225.45
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2,1,4,1,1,48,2.3769142206321106,2060.54
50010,0.9998000399920016,0.0,0.0001999600079984003,0.0,0.0,0.0,0.0,38,2,0,4,1,1,48,-7.50774767569729,1920.17
2600,0.9615384615384616,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,34,2,0,4,1,1,48,-43.103448275862064,2386.62
68100,0.9544787077826725,0.0,0.04552129221732746,0.0,0.0,0.0,0.0,43,1,0,2,4,6,48,7.139500734214391,2067.44
74851,0.9953106838919987,0.0,0.004675956233049659,0.0,0.0,0.0,0.0,27,0,0,4,5,6,48,11.660498857730692,2387.91
44100,0.9977324263038548,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,53,2,0,4,1,1,48,4.789272030651341,2809.14
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2,1,4,4,6,48,0.65,1872.26
14880,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2,1,4,5,6,48,-0.7258064516129032,1872.26
8000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,3,5,6,48,-7.5,2088.42
90000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,0,2,5,6,48,12.356666666666667,2967.71
29401,0.0,0.0,3.401244855617156e-05,0.0,0.0,0.0,0.0,38,4,2,6,1,1,48,0.9018697760419616,3028.37
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2,0,4,1,1,48,0.9099220066851412,2144.57
13500,0.9777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,3,5,6,48,-2.5757575757575757,2071.65
27700,0.9747292418772563,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0,5,5,6,48,5.02962962962963,2330.71
7680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,5,5,6,48,0.0,2530.42
17680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,5,5,6,48,2.166289592760181,2530.42
5001,0.0,0.0,0.0001999600079984003,0.0,0.0,0.0,0.0,35,2,1,6,1,1,48,-30.92357530080656,2079.41
96762,0.9921250077509767,0.0,0.001674210950579773,0.006200781298443604,0.0,0.0,0.0,26,0,0,1,5,6,48,13.93712698938992,1983.38
23000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,4,5,6,48,3.9782608695652177,1925.35
32000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,4,5,6,48,6.1187499999999995,1992.5
53000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1,0,3,1,1,48,8.205283323250654,1896.71
37000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,3,5,6,48,6.913513513513514,2921.27
91800,0.9803921568627451,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,30,0,0,1,5,6,48,13.569716775599128,1773.76
40000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,48,7.295,2148.89
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,48,3.075,2071.38
85001,0.9999882354325244,0.0,1.1764567475676756e-05,0.0,0.0,0.0,0.0,42,1,0,2,4,6,48,6.852860554581711,1875.89
50000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,1,5,6,48,8.236,3200.55
25000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,1,5,6,48,4.472,3202.98
33219,0.0,0.0,0.0,0.0,0.0,0.5653090099039706,0.0,63,0,0,2,2,1,48,0.0,1774.6
630100,0.95222980479289,0.0,0.047613077289319156,0.00015711791779082687,0.0,0.0,0.0,38,3,0,5,1,1,48,20.785082730052057,2006.48
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0,4,1,1,48,9.017049014249723,2487.17
203010,0.9851731441800896,0.0,0.009900990099009901,0.0049258657209004485,0.0,0.0,0.0,44,2,0,4,1,1,48,18.173156464192864,2177.69
105510,0.9477774618519572,0.0,0.05222253814804284,0.0,0.0,0.0,0.0,37,3,0,6,1,1,48,7.981153820079995,2115.42
55150,0.6346328195829556,0.3626473254759746,0.0027198549410698096,0.0,0.0,0.0,0.0,32,2,2,4,1,1,48,2.4470845599785895,2889.82
504000,0.9920634920634921,0.0,0.003968253968253968,0.003968253968253968,0.0,0.0,0.0,40,2,0,4,1,1,48,20.402379499694938,2487.17
100000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,1,5,6,48,14.261,1961.91
15002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2,0,4,1,1,48,6.209622838860518,2362.76
12000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,4,5,6,48,0.0,2558.63
15000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,4,5,6,48,0.7666666666666666,2558.63
55630,0.9886751752651447,0.0,0.011324824734855294,0.0,0.0,0.0,0.0,46,3,0,5,1,1,48,2.349643816419479,3348.66
2800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,4,5,6,48,0.0,2792.8
50000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72,0,0,4,5,4,48,5.88361883446673,1512.47
53000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,4,5,6,48,8.449056603773585,2327.85
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3,1,5,1,1,48,-22.313555879471433,3911.12
120000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,0,2,3,1,48,8.563333333333334,2372.34
107501,0.9302239048939079,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,1,5,4,48,14.260857391426086,3296.18
53504,0.97188995215311,0.0,0.028072667464114832,3.7380382775119616e-05,0.0,0.0,0.0,38,1,0,3,1,1,48,6.05614215812516,2006.16
29100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,5,5,6,48,5.5326460481099655,2262.51
120000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,0,3,1,1,48,7.434166666666667,2268.91
22005,0.9997727789138832,0.0,0.00022722108611679165,0.0,0.0,0.0,0.0,54,0,0,3,1,1,48,4.107636673048288,1907.31
80757,0.9287120621122628,0.0,0.0019441039166883365,0.0,0.0,0.0,0.0,35,2,1,4,1,1,48,2.3861708582537737,2006.16
25000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,2,5,3,48,4.472,2281.48
20000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1,5,6,48,3.075,2013.99
195663,0.4855286896347291,0.0,0.00322493266483699,0.00016354650598222453,0.0,0.0,0.0,40,0,0,2,1,1,48,15.576479973521511,2012.18
71012,0.9998310144764265,0.0,0.00016898552357348055,0.0,0.0,0.0,0.0,38,2,0,3,4,6,48,6.634090012955557,2888.95
75000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,1,3,4,6,48,5.586666666666667,2217.29
69000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1,1,3,5,6,48,10.784057971014493,2217.29
102176,0.831897901659881,0.0,0.031083620419668025,0.137018477920451,0.0,0.0,0.0,44,2,0,3,4,4,48,7.950986533041027,3898.66
60001,0.9999833336111065,0.0,1.666638889351844e-05,0.0,0.0,0.0,0.0,42,1,0,3,1,1,48,11.726014836062683,2791.52
12840,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66,1,0,3,2,1,48,0.0,2497.79
20640,0.9689922480620154,0.0,0.0,0.0,0.0,0.031007751937984496,0.0,67,0,0,1,5,4,48,2.15,2231.88
70100,0.9985734664764622,0.0,0.0014265335235378032,0.0,0.0,0.0,0.0,47,0,0,2,1,1,48,7.95703544575725,4208.18
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0,3,1,1,48,0.5064704592131761,2791.52
28000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,1,5,4,48,5.2785714285714285,4595.05
